objID,ra_sdssdr5,dec_sdssdr5,ra_rosatsdssdr5,dec_rosatsdssdr5,distance,F_Halpha,EW_Halpha,s2n_Halpha,F_Hbeta,EW_Hbeta,s2n_Hbeta,F_oiii,EW_oiii,s2n_oiii,F_nii,EW_nii,s2n_nii,RASS,SDSS,umag,gmag,rmag,imag,zmag,St,z,CRate,Exp,HR1,HR2,L,FX,g0mag,FXcor,logLX,LogL2500,logL2keV,alpha,Comm,agn_type
587736961848115308,218.03746,31.584652,218.0374,31.58464,0.00222580588794731,3146.119,31.476,25.679,700.45,6.287,23.317,2762.051,26.313,58.82,2561.038,25.488,20.605,143207.9+313504,143208.98+313504.7,18.33,17.32,16.7,16.36,16.14,3,0.055,0.0796,480,-0.07,-0.01,59,5.09,17.27,9.1,42.83,28.37,24.29,1.56,Sy1.5_radio,BL_Seyfert
587737808493936696,118.18416,45.949273,118.1841,45.94925,0.00216189612779128,1256.767,8.502,9.352,255.003,1.856,14.987,1317.891,9.936,31.773,1562.121,10.512,14.295,075243.6+455653,075244.19+455657.3,18.92,17.38,16.54,16.09,15.75,3,0.052,0.1852,432,0.85,0.36,181,22.48,17.07,65.84,43.64,28.39,25.1,1.26,radio,Other_AGN
587737809568596243,118.9284,48.113254,118.9284,48.11325,0.00137933377243085,1031.592,39.408,32.533,250.311,9.084,24.429,504.927,19.197,72.455,541.101,20.562,26.456,075543.5+480653,075542.81+480647.7,19.81,18.94,18.4,17.98,17.76,3,0.119,0.025,442,-0.05,0.67,12,2.95,18.8,8.39,43.52,28.45,24.98,1.33,Sy1.8,BL_Seyfert
587737825138245898,120.8459,48.271852,120.8459,48.27183,0.0016304902243768,-999,-999,0,7.582,0.414,1.652,-994,-999,1.099,-999,-999,0,080323.1+481622,080323.01+481618.6,20.05,19.61,19.28,18.93,18.68,6,0.503,0.1066,407,0.43,-0.27,70,12.4,19.47,34.58,45.62,29.54,27.08,0.94,zunc_radio,Other_AGN
587737825675575320,121.1001,49.282283,121.1001,49.28228,0.000765573445039039,857.25,31.049,11.512,203.679,6.987,17.703,1677.752,60.907,29.956,994.199,35.82,8.775,080424.0+491705,080424.02+491656.2,19.1,18.82,18.19,17.77,17.63,3,0.17,0.068,433,0.59,-0.07,40,7.89,18.7,21.96,44.28,28.82,25.75,1.18,Sy1.8_radio,BL_Seyfert
587737826206679059,111.65414,37.98579,111.6541,37.98578,0.00115800069591929,4032.449,77.402,8.615,1031.454,13.699,17.151,5494.1,77.959,25.441,-999,-999,0,072638.9+375904,072636.99+375908.8,18.21,17.91,17.74,17.47,17.23,6,0.396,0.0383,447,0.94,0.11,25,4.81,17.69,14.82,44.99,30.02,26.45,1.37,radio_FBQSJ072637.0+375908,Other_AGN
587737826214936630,125.65354,54.310145,125.6535,54.31014,0.000384484570630962,6728.474,113.054,32.353,1687.78,21.626,36.02,7275.773,100.273,22.651,6133.907,102.527,21.577,082236.6+541910,082236.85+541836.5,18.01,17.46,17.26,16.61,16.68,3,0.086,0.0416,220,0.43,-0.58,15,4.71,17.28,12.79,43.39,28.76,24.86,1.5,Sy1.8_radio,BL_Seyfert
587737826214936630,125.65354,54.310145,125.6535,54.31014,0.000384484570630962,6627.379,107.635,32.817,1677.467,20.452,37.585,7062.359,92.423,22.884,6314.591,102.02,21.442,082236.6+541910,082236.85+541836.5,18.01,17.46,17.26,16.61,16.68,3,0.086,0.0416,220,0.43,-0.58,15,4.71,17.28,12.79,43.39,28.76,24.86,1.5,Sy1.8_radio,BL_Seyfert
587737826750627881,122.45494,52.316193,122.4549,52.31617,0.00158348323910589,648.034,1.821,10.697,1234.761,2.405,12.852,-999,-999,0,-994,-999,5.067,080949.2+521855,080949.18+521858.2,16.14,15.76,15.44,15.2,15.05,6,0.138,0.6997,411,0.13,-0.11,868,79.76,15.59,217.8,45.07,29.87,26.54,1.28,zunc_radio_RBS0692,Other_AGN
587738065653858508,115.59384,46.091405,115.5938,46.09139,0.0011243174862185,-994,-999,10.594,-994,-999,6.414,313.948,29.879,28.863,46.234,4.51,8.154,074223.5+460515,074222.52+460529.0,20.58,20.37,19.53,19.24,18.71,3,0.274,0.0386,285,1,0.55,19,4.85,20.13,14.92,44.6,28.69,26.06,1.01,Sy1.9,BL_Seyfert
587738066192433355,117.9662,49.814318,117.9662,49.81431,0.00130998026373389,2235.181,15.903,33.518,493.644,3.559,34.725,3262.974,24.694,40.767,1711.356,12.112,24.443,075151.6+494854,075151.88+494851.5,18.58,17.08,16.45,16.1,15.75,3,0.024,0.0669,450,0.86,0.3,45,8.05,16.82,23.35,42.49,27.81,23.96,1.48,Sy2?_radio,NL_Seyfert
587738409252487379,152.19591,11.829717,152.1959,11.82969,0.00254168015279443,13.539,0.858,1.568,-999,-999,0.929,23.469,0.173,2.172,-994,-999,1.118,100849.9+114930,100847.01+114946.9,22.15,20.8,19.45,18.89,18.55,3,0.261,0.0535,394,0.44,0.38,22,5.73,20.64,14.78,44.54,28.44,26.01,0.93,BL?,Other_AGN
587738409253273826,154.03968,11.96696,154.0397,11.96694,0.00124779667756794,-994,-999,1.062,-999,-999,0.362,4.418,0.217,1.088,10.661,0.482,1.934,101606.8+115807,101609.52+115801.0,22.94,20.72,19.27,18.76,18.34,3,0.238,0.0278,227,1,0.56,10,2.98,20.57,7.7,44.17,28.38,25.63,1.06,BL?_radio,Other_AGN
587738409259171957,167.8824,13.466682,167.8824,13.46667,0.00178624022399278,607.799,27.549,33.857,222.251,7.512,27.736,483.616,17.595,41.183,2067.004,93.201,17.086,111131.8+132801,111131.77+132800.0,18.78,18.67,18.35,18.06,17.92,3,0.165,0.0339,420,0.06,0.74,12,2.46,18.6,4.83,43.59,28.83,25.06,1.45,-9999,Other_AGN
587738409785425983,143.16403,10.709776,143.164,10.70975,0.0022510024225465,-999,1.405,0.791,63.678,1.527,3.125,60.79,1.537,2.36,29.971,0.82,6.495,093239.6+104239,093239.36+104235.1,19.33,18.94,18.35,18,17.69,3,0.361,0.0468,429,0.06,-0.2,27,4.8,18.8,11.95,44.79,29.48,26.26,1.24,radio,Other_AGN
587738411397218464,145.71898,12.412132,145.719,12.41211,0.00159961938231461,422.895,13.043,19.306,94.304,2.942,11.281,493.923,16.088,34.229,407.769,12.51,18.14,094252.2+122454,094252.55+122443.6,20.39,19,18.14,17.67,17.24,3,0.13,0.0401,394,-0.19,1,21,4.01,18.89,9.81,43.67,28.49,25.13,1.29,Sy1.9,BL_Seyfert
587738411409801268,175.09784,15.469372,175.0978,15.46936,0.0010789372635801,30.885,0.637,1.835,101.397,1.684,4.453,38.847,0.687,1.891,40.126,0.824,5.097,114023.5+152814,114023.48+152809.7,18.28,17.94,17.54,17.31,17.04,3,0.244,0.4321,396,0.21,0.23,438,40.53,17.82,94.65,45.28,29.5,26.75,1.06,radio,Other_AGN
587738564407132196,126.09255,7.430688,126.0925,7.43067,0.00131104855283782,873.137,53.001,25.691,304.903,17.395,19.162,193.429,11.61,22.099,353.007,21.316,18.276,082422.3+072529,082422.21+072550.4,19.51,19.17,18.79,18.48,18.18,3,0.082,0.0405,215,-0.44,1,7,3.54,19.07,7.88,43.14,28,24.6,1.31,NLS1?,NL_Seyfert
587738568165490776,182.19917,13.985219,182.1992,13.98519,0.00172757878418031,863.567,148.175,35.029,265.801,32.104,25.845,1259.865,164.6,39.186,-994,-999,11.096,120847.8+135855,120847.80+135906.7,20.29,19.94,19.45,19.52,18.96,6,0.29,0.0139,439,0.95,-0.04,8,1.25,19.81,2.84,43.94,28.87,25.4,1.33,Sy1.8,BL_Seyfert
587738568709832787,199.88225,14.09254,199.8822,14.09253,0.00193485828292447,-999,-999,0,-994,-999,5.642,86.703,1.045,2.584,-999,-999,0,131931.7+140524,131931.73+140533.1,18.26,18.02,17.68,17.45,17.24,6,0.572,0.613,380,-0.25,0.15,194,46.84,17.93,95.21,46.2,30.28,27.67,1,zunc_radio,Other_AGN
587738569242902656,190.93021,14.86359,190.9302,14.86358,0.00185533030305928,373.572,38.069,19.088,-999,-999,0.276,514.538,52.352,26.668,365.318,37.032,14.614,124343.7+145146,124343.24+145148.9,20.41,20.21,19.75,19.36,19.2,3,0.212,0.0527,227,1,0,23,4.43,20.12,9.61,44.14,28.45,25.61,1.09,Sy1.9,BL_Seyfert
587738572995559596,196.38023,38.922774,196.3802,38.92275,0.00210234789273091,-994,-999,1.092,5.665,0.281,1.739,-994,-999,1.334,-999,-999,0.371,130531.7+385523,130531.25+385521.9,20.26,19.88,19.23,18.76,18.46,3,0.376,0.0792,563,-0.29,0.12,68,5.44,19.82,10.27,44.77,29.12,26.24,1.11,BL?_radio,Other_AGN
587738573530988588,192.04009,39.649893,192.0401,39.64989,0.000112083246401428,-994,-999,4.003,-994,-999,3.686,93.284,3.622,7.883,-994,-999,4.612,124808.7+393909,124809.62+393859.6,20.23,19.65,18.75,18.33,18.11,3,0.188,0.0184,547,-0.7,-1,9,1.27,19.61,2.42,43.42,28.54,24.89,1.4,-9999,Other_AGN
587738574604730457,192.24485,40.595924,192.2448,40.59592,0.000835923846577576,858.114,6.718,25.171,193.145,1.547,19.872,349.233,2.924,36.151,677.672,5.277,19.462,124858.1+403611,124858.76+403545.3,19.07,17.63,16.8,16.5,16.05,3,0.016,0.0389,551,0.94,0.08,25,2.69,17.56,5.12,41.47,27.16,22.94,1.62,Sy1.9,BL_Seyfert
587738615407771735,150.82455,31.283218,150.8245,31.28319,0.00173869585900591,452.843,25.509,22.343,113.072,5.12,13.774,241.641,11.683,31.708,332.179,18.614,14.214,100318.7+311704,100317.89+311659.5,19.56,19.13,18.58,18.19,18.08,3,0.19,0.0267,244,-0.46,-0.38,8,2.05,19.05,4.18,43.67,28.78,25.14,1.4,Sy1.8,BL_Seyfert
587738615945035908,151.64286,31.983457,151.6428,31.98344,0.00153322386551726,282.786,11.884,38.853,68.469,2.961,13.207,172.149,7.751,28.202,215.51,9.009,28.807,100634.4+315857,100634.28+315900.4,20.47,19.09,18.32,17.88,17.65,3,0.093,0.071,398,0.38,0.29,49,5.36,19.03,10.8,43.39,28.13,24.86,1.26,Sy2?,NL_Seyfert
587738617018581112,150.86884,32.423267,150.8688,32.42325,0.0011473675410597,289.469,58.222,35.249,128.629,18.356,17.381,195.478,29.568,41.481,-999,-999,0,100328.2+322532,100328.52+322523.7,20.41,20.08,19.81,19.6,19.76,6,0.214,0.037,412,-1,-1,9,2.69,20.03,5.29,43.89,28.5,25.36,1.2,-9999,Other_AGN
587738617557090349,154.95577,34.095851,154.9557,34.09583,0.00174731360372056,788.143,41.812,29.718,-999,-999,0,602.055,27.313,65.772,557.533,29.423,24.464,101949.2+340554,101949.38+340545.0,19.31,18.97,18.43,18.1,18.02,3,0.146,0.0321,421,-0.37,-0.97,14,2.25,18.89,4.31,43.43,28.6,24.89,1.42,Sy1.5,BL_Seyfert
587738618091405327,148.08375,32.474123,148.0837,32.47411,0.00204799740557981,1962.961,30.145,42.622,509.36,7.876,29.79,519.354,8.423,45.937,1136.143,17.356,33.1,095219.4+322832,095220.09+322826.8,19.01,17.81,17.1,16.7,16.52,3,0.043,0.1423,443,-0.49,-0.3,89,10.25,17.76,19.99,42.95,27.95,24.41,1.36,-9999,Other_AGN
587738618092912758,152.02954,33.683643,152.0295,33.68364,0.00212324363991273,522.261,41.87,34.009,141.526,9.165,20.836,56.546,3.914,10.735,156.289,12.464,22.516,100807.1+334115,100807.08+334101.1,19.91,19.47,18.98,18.64,18.49,3,0.179,0.0214,454,-0.51,1,8,1.52,19.42,2.95,43.46,28.58,24.93,1.4,NLS1?,NL_Seyfert
587738946136244246,154.69207,34.833802,154.692,34.83378,0.00176758345605006,1918.659,37.658,35.445,408.776,7.54,28.121,1318.29,25.54,27.277,1238.621,24.183,28.129,101844.9+345019,101846.09+345001.6,19.01,17.83,17.17,16.84,16.72,3,0.035,0.0279,466,0.77,0.3,20,1.88,17.77,3.49,42,27.76,23.47,1.65,Sy2?,NL_Seyfert
587738946137030800,156.87664,35.424118,156.8766,35.42411,0.000987213037569047,492.085,46.468,27.083,130.483,10.434,16.71,368.988,31.456,40.944,435.911,4.591,8.654,102730.9+352614,102730.39+352526.8,20.18,19.61,19.08,18.65,18.55,3,0.171,0.1475,332,-0.55,0.48,59,10.56,19.57,20.53,44.26,28.47,25.72,1.06,Sy1.8_ambigID,BL_Seyfert
587738946148368389,189.0959,39.000275,189.0959,39.00025,0.0019840135909633,-999,-999,0.457,53.482,2.034,3.269,-994,-999,1.853,-999,3.302,0.671,123623.3+385956,123623.01+390000.9,19.3,18.91,18.42,18.14,17.85,3,0.34,0.0397,495,-0.38,0.76,17,2.67,18.86,4.94,44.35,29.4,25.81,1.38,zunc_radio_FBQSJ123623.0+390001,Other_AGN
587738946671869986,151.28362,34.240037,151.2836,34.24003,0.00171406143196427,867.274,52.041,17.535,185.423,8.23,13.898,1472.338,70.009,25.027,651.009,38.861,12.798,100508.4+341424,100508.06+341424.1,20.64,19.38,18.94,19.17,19.16,6,0.162,0.124,443,-0.09,0.21,77,8.49,19.33,15.99,44.1,28.52,25.56,1.14,Sy1.8_FBQSJ100507.9+341424,BL_Seyfert
587738946683011262,182.61079,39.485747,182.6108,39.48572,0.00152966310612595,-999,-999,0,-999,-999,0,-999,0.609,0.755,-999,-999,0,121022.8+392926,121026.59+392908.6,20.06,19.77,19.49,19.16,18.92,6,0.617,0.2753,448,0,0,0,22.47,19.67,47.73,45.99,29.66,27.45,0.85,zunc_radio_[HB89]1207+397,Other_AGN
587738947738403034,133.54237,27.906044,133.5423,27.90603,0.00230833023364936,-999,-999,0,-999,0.633,0.827,9.349,0.53,2.856,-999,-999,0,085407.3+275454,085410.16+275421.7,20.89,20.41,19.72,19.11,18.8,3,-9999,0.0257,361,-1,-1,9,2.53,20.27,6.13,-9999,-9999,-9999,1.13,BL?_zunc_radio,Other_AGN
587738947748429949,158.44332,37.140334,158.4433,37.14033,0.00166338376377163,-999,-999,0,13.647,0.661,1.977,-999,-999,0.001,-999,-999,0,103345.8+370812,103346.39+370825.2,20.96,20.47,19.84,19.45,19.07,3,0.447,0.058,393,0.41,0,29,4.23,20.39,8.34,44.87,29.06,26.33,1.04,radio,Other_AGN
587738947749019714,160.16001,37.542495,160.16,37.54247,0.00163825097884964,2243.561,68.486,29.378,693.963,15.815,19.97,994.416,24.405,38.259,736.007,22.35,25.451,104038.7+373233,104038.40+373232.9,18.83,18.7,17.97,17.58,17.53,3,0.103,0.171,471,-0.46,0,116,12.48,18.64,24.57,43.85,28.38,25.31,1.18,Sy1.5,BL_Seyfert
587738951488372884,187.8504,37.183921,187.8504,37.18392,0.00122755822788476,106.699,4.425,9.944,58.928,2.381,4.268,32.026,1.358,3.68,61.339,2.53,6.857,123124.8+371117,123124.09+371102.1,20.56,19.66,18.63,18.28,18.02,3,0.218,0.0126,504,-0.58,1,7,0.86,19.61,1.61,43.4,28.68,24.86,1.47,BL?_radio,Other_AGN
587738951496433681,210.36771,34.363613,210.3677,34.36361,0.00033017117101602,2635.462,84.425,22.698,1090.8,23.155,18.766,425.403,9.748,5.153,-994,-999,9.91,140127.4+342150,140128.25+342149.0,17.9,17.79,17.6,17.39,17.47,6,0.154,0.0756,421,-0.81,0.24,29,4.92,17.75,8.93,43.79,29.11,25.26,1.48,NLS1?_RXJ1401.4+3421,NL_Seyfert
587738952026161390,190.61009,37.425636,190.6101,37.42561,0.00166589703230693,-999,-999,0,14.324,1.594,2.293,233.75,26.907,14.132,-999,-999,0,124226.1+372530,124226.42+372532.2,22.42,21.82,20.67,19.82,19.44,3,0.475,0.0154,535,0.74,-0.06,10,1.07,21.77,2.02,44.32,28.56,25.78,1.07,Sy2?,NL_Seyfert
587738953098723370,187.25554,38.506691,187.2555,38.50667,0.00237147758474207,868.632,34.319,37.606,206.912,6.791,20.785,128.038,4.458,25.458,486.437,19.118,24.267,122902.6+383011,122901.32+383024.0,19.53,18.93,18.3,17.96,17.87,3,0.168,0.0408,501,-0.85,-1,17,2.83,18.89,5.36,43.66,28.73,25.12,1.38,Sy1.5,BL_Seyfert
587739096454463590,190.07589,36.492351,190.0759,36.49233,0.00174247639885454,180.396,33.731,18.564,103.366,15.309,10.834,44.169,6.948,7.737,-999,-999,0,124017.4+362924,124018.21+362932.4,20.3,20.02,19.68,19.44,19.27,3,0.193,0.0525,506,-0.6,0.08,27,3.61,19.97,6.83,43.9,28.42,25.37,1.17,NLS1?,NL_Seyfert
587739098061733964,180.57054,37.690075,180.5705,37.69006,0.000948086576495547,339.755,16.852,20.773,73.422,3.898,10.057,313.282,17.232,38.445,332.773,16.419,17.964,120215.9+374138,120216.93+374124.2,21.01,19.73,18.77,18.3,18,3,0.138,0.0225,399,-0.5,1,7,1.77,19.67,3.68,43.3,28.23,24.77,1.33,Sy1.9,BL_Seyfert
587739098062979141,184.21566,37.910576,184.2156,37.91056,0.0018439429855376,3734.588,113.23,48.361,877.297,21.935,36.956,1442.954,38.305,46.129,2123.126,64.035,37.62,121651.5+375427,121651.75+375438.0,18.28,17.87,17.68,17.2,17.11,3,0.063,0.0336,465,-0.56,-1,16,2.54,17.78,5.11,42.71,28.28,24.17,1.58,Sy1.8_radio,BL_Seyfert
587739098063175727,184.70197,37.899818,184.702,37.89981,0.000569455534600453,1134.792,48.404,13.822,477.621,16.506,15.376,1016.373,37.421,28.134,-994,-999,8.117,121847.8+375411,121848.47+375359.3,19.17,18.67,18.29,17.86,17.92,3,0.227,0.0191,450,-1,0,8,1.43,18.6,2.88,43.69,29.13,25.15,1.52,-9999,Other_AGN
587739098600243283,185.20572,38.1469,185.2057,38.14689,0.00118426152429059,-999,-999,0,110.681,14.141,20.1,357.997,49.285,42.618,-999,-333,0.002,122052.0+380855,122049.37+380848.8,20.65,20.32,20.13,19.92,19.72,6,0.406,0.0221,470,-0.63,0,7,1.62,20.27,3.2,44.35,29.01,25.81,1.23,Sy1.5,BL_Seyfert
587739114171400351,142.79527,28.770924,142.7953,28.77092,0.00087747094741935,-994,-999,6.047,-994,-999,6.235,180.749,17.607,15.396,43.29,3.866,6.935,093111.9+284617,093110.86+284615.3,21.44,20.85,19.81,19.42,19.07,3,0.292,0.034,399,-0.03,-0.04,22,2.8,20.77,5.98,44.27,28.5,25.73,1.06,-9999,Other_AGN
587739115241209999,133.36092,25.6019,133.3609,25.60189,0.000557221527503067,675.136,80.815,26.954,161.245,16.119,17.602,202.648,21.548,34.515,335.647,39.969,15.829,085325.3+253609,085326.62+253606.8,20.73,20.32,19.86,19.63,19.15,3,0.275,0.0232,352,0.38,0.22,16,2.37,20.19,5.89,44.2,28.67,25.66,1.15,Sy1.5,BL_Seyfert
587739116320587878,146.19423,31.969215,146.1942,31.96919,0.00176029461106201,2655.049,60.39,29.455,629.211,11.289,22.405,772.419,14.755,20.898,1805.52,40.853,23.434,094448.5+315803,094446.61+315809.1,18.66,18.14,17.72,17.28,17.19,3,0.14,0.0201,452,-1,0,8,1.49,18.07,2.96,43.22,28.89,24.69,1.61,Sy1.5,BL_Seyfert
587739131345698890,215.73055,32.850653,215.7305,32.85064,0.000956342182323038,1454.641,12.009,25.015,314.76,2.813,18.57,1933.872,17.956,44.062,1813.92,14.895,30.825,142255.6+325102,142255.33+325102.3,18.83,17.43,16.93,16.54,16.06,3,0.034,0.0277,562,0.17,-0.24,13,1.79,17.39,3.23,41.95,27.89,23.41,1.72,radio,Other_AGN
587739131880472606,210.23757,34.563788,210.2375,34.56378,0.00196050067079103,3574.952,146.36,24.129,1307.932,35.563,19.912,605.199,17.781,13.803,468.391,19.077,13.888,140057.4+343344,140057.01+343349.6,18.09,17.84,17.82,17.34,17.5,6,0.096,0.0863,391,-0.71,1,33,5.59,17.8,10.09,43.39,28.65,24.86,1.46,NLS1?,NL_Seyfert
587739131881455801,212.91895,34.073454,212.9189,34.07344,0.00209403696623962,-999,-999,0,-999,-999,0.68,-994,-999,3,-999,-999,0,141141.1+340428,141140.54+340424.4,21.21,20.52,19.69,19.26,18.94,3,0.421,0.0559,533,-0.22,0.6,25,3.72,20.44,6.85,44.72,28.98,26.18,1.07,BL?_radio,Other_AGN
587739132420227075,217.93157,33.026047,217.9315,33.02603,0.00219565221479997,1088.744,62.389,33.473,284.397,12.101,24.014,246.669,11.242,24.661,377.42,21.515,21.812,143144.3+330142,143143.57+330133.7,19.01,18.65,18.42,18.17,18.12,3,0.141,0.0728,595,-0.69,-0.43,44,4.54,18.62,7.96,43.66,28.68,25.12,1.36,Sy1.5_ELAISC15J143143+3301,BL_Seyfert
587739132420620385,219.12705,32.760905,219.127,32.76089,0.000868102752225892,1088.171,71.966,38.848,287.458,15.05,22.325,108.721,6.072,17.973,369.286,24.296,25.111,143631.6+324540,143630.49+324539.2,19.72,19.34,19.07,18.8,18.59,3,0.195,0.0486,460,-0.66,1,21,3.09,19.28,5.5,43.82,28.71,25.28,1.32,NLS1?,NL_Seyfert
587739132956180602,215.9068,34.181385,215.9068,34.18136,0.00186888339385248,1318.909,101.967,20.17,419.072,22.291,20.758,2243.584,128.043,27.036,-994,-999,9.856,142337.6+341049,142337.63+341052.9,18.75,18.68,18.5,18.91,18.16,6,0.269,0.0246,602,-0.42,0.26,8,1.56,18.62,2.78,43.85,29.28,25.31,1.52,Sy1.5,BL_Seyfert
587739156584202314,159.46592,33.813938,159.4659,33.81392,0.00269488459870316,689.634,22.418,27.408,179.835,5.909,15.98,167.394,5.747,31.521,285.313,9.226,20.461,103751.9+334904,103751.81+334850.1,19.7,18.8,18.03,17.7,17.43,3,0.051,0.0197,444,-0.36,-1,10,1.49,18.73,3.02,42.28,27.71,23.75,1.52,-9999,Other_AGN
587739157115699342,145.59768,30.07446,145.5977,30.07444,0.00137137024635187,493.045,22.192,25.21,127.432,6.081,18.69,494.72,24.448,32.764,337.391,15.106,18.33,094224.5+300422,094223.44+300428.0,20.77,19.45,18.54,18.03,17.79,3,0.116,0.0266,447,0.73,0.26,13,2.04,19.37,4.14,43.19,28.19,24.65,1.36,Sy1.9,BL_Seyfert
587739303140655135,177.68274,34.188174,177.6827,34.18817,0.00158628077949636,2747.106,49.712,38.366,727.738,10.909,32.072,1195.55,19.044,39.252,1534.778,27.629,28.767,115044.2+341107,115043.85+341117.4,18.08,17.62,17.23,16.85,16.84,3,0.071,0.0547,443,0.08,0.52,23,3.82,17.55,7.3,42.97,28.48,24.43,1.55,Sy1.5_radio,BL_Seyfert
587739303145111573,189.92725,34.41564,189.9272,34.41564,0.00164190341482631,682.471,18.183,27.404,139.178,3.762,21.921,162.037,4.571,21.477,660.525,17.506,20.106,123942.4+342453,123942.53+342456.3,19.31,18.6,17.95,17.53,17.21,3,0.098,0.103,519,-0.31,0.2,68,7.07,18.53,13.35,43.53,28.38,25,1.3,Sy1.9,BL_Seyfert
587739304214134853,176.84224,35.018767,176.8422,35.01875,0.00181317021442888,1103.984,7.482,8.199,326.158,2.393,18.434,2526.328,19.19,35.18,1752.319,11.813,12.054,114723.2+350045,114722.13+350107.5,18.62,17.3,16.42,15.97,15.73,3,0.063,0.0436,308,0.58,-0.07,16,3.12,17.22,6.04,42.78,28.51,24.24,1.64,radio,Other_AGN
587739304754085949,185.54759,35.682877,185.5476,35.68286,0.00106052050309159,-999,-999,0,49.684,1.805,4.227,42.97,1.617,2.166,-999,-999,0,122212.7+354101,122211.42+354058.3,19.31,18.98,18.72,18.53,18.38,6,-9999,0.0298,499,-0.5,-0.28,10,1.96,18.94,3.59,-9999,-9999,-9999,1.43,zunc_radio,Other_AGN
587739376163815554,140.31436,25.819869,140.3143,25.81986,0.00142419365254521,711.081,64.782,22.395,207.397,14.083,15.15,89.3,6.482,7.596,202.486,18.352,9.89,092115.7+254916,092115.44+254911.5,19.77,19.58,19.27,19.18,19.08,3,0.249,0.0517,409,-0.17,0.2,29,4.91,19.49,11.56,44.39,28.86,25.85,1.15,NLS1?,NL_Seyfert
587739376164536453,141.91989,26.450304,141.9199,26.45028,0.0017920729111537,1201.592,28.841,32.425,290.72,7.063,21.168,805.529,20.386,40.584,679.835,16.232,27.019,092742.6+262700,092740.77+262701.0,19.88,18.51,17.86,17.51,17.35,3,0.048,0.0299,430,0.87,0.2,13,2.65,18.42,5.95,42.52,27.78,23.99,1.46,Sy2?,NL_Seyfert
587739377239982220,145.5971,28.73734,145.5971,28.73733,0.00145099786016216,-999,-999,0.849,10.395,0.837,3.374,15.975,1.345,3.687,-999,-999,0,094221.1+284416,094223.30+284414.4,21.36,20.68,19.76,19.31,18.98,3,0.366,0.0214,446,-0.57,1,7,1.65,20.62,3.39,44.26,28.77,25.72,1.17,BL?_radio,Other_AGN
587739377780129901,153.74218,31.658814,153.7422,31.65881,0.00060233068219813,700.987,32.207,14.744,164.739,7.141,14.648,683.11,31.321,20.455,733.561,33.527,12.043,101458.4+313933,101458.12+313931.7,19.83,19.13,18.42,17.98,17.85,3,0.119,0.1994,416,0.18,0.47,156,15.8,19.04,32.9,44.11,28.35,25.57,1.07,Sy1.8,BL_Seyfert
587739406232125540,149.95874,29.013881,149.9587,29.01386,0.001964954631904,140.173,6.01,6.329,31.162,1.28,2.442,142.382,0.697,7.815,183.574,7.829,8.333,095950.6+290058,095950.09+290049.9,20.3,19.25,18.44,18.06,17.82,3,0.114,0.0269,445,-0.01,0.34,15,2.12,19.19,4.39,43.19,28.25,24.66,1.38,-9999,Other_AGN
587739406235598975,158.83234,31.478615,158.8323,31.47861,0.000368668368033384,791.48,23.647,19.842,204.653,5.877,10.033,121.668,3.68,22.384,52.235,1.552,16.047,103519.6+312905,103519.76+312843.0,20.24,18.8,18.03,17.68,17.4,3,0.075,0.0246,459,-0.93,0,12,1.9,18.72,3.89,42.75,28.06,24.21,1.48,Sy2?,NL_Seyfert
587739406766637254,144.11947,27.555793,144.1195,27.55578,0.000991935372898188,-999,-999,0,97.329,4.468,15.735,444.995,21.355,56.169,426.641,19.404,34.924,093629.4+273346,093628.67+273320.8,20.38,19.34,18.66,18.2,17.98,3,0.103,0.0277,432,-0.2,-0.74,10,2.16,19.26,4.47,43.11,28.13,24.57,1.37,Sy2?,NL_Seyfert
587739407848505474,164.53631,33.884173,164.5363,33.88417,0.00132669672708712,361.431,24.704,11.777,108.823,7.67,8.068,169.253,12.316,15.927,216.966,14.752,9.218,105809.2+335317,105808.71+335303.0,21.49,20.61,19.44,19,18.56,3,0.265,0.0328,373,1,0.34,23,2.61,20.54,5.44,44.13,28.5,25.59,1.12,Sy1.9_radio,BL_Seyfert
587739407850012713,168.58018,34.478793,168.5802,34.47878,0.00110369877619709,2486.461,39.293,28.481,513.425,7.376,22.631,2026.4,30.626,35.449,2027.592,31.874,24.772,111418.9+342815,111419.24+342843.6,18.59,17.65,17.14,16.73,16.62,3,0.069,0.0351,173,0.33,-0.11,8,2.85,17.58,6.03,42.86,28.44,24.32,1.58,Sy1.8_radio,BL_Seyfert
587739506087362700,203.30777,31.380747,203.3078,31.38072,0.00179637127871844,41.247,3.194,5.489,-999,0.503,0.901,52.114,4.371,5.053,70.787,5.453,5.694,133314.7+312247,133313.86+312250.6,21.42,20.38,19.3,18.78,18.56,3,0.196,0.0187,653,-0.28,0.15,12,1.19,20.34,2.12,43.41,28.29,24.87,1.31,Sy1.9,BL_Seyfert
